pdb_id,I_QSscore_top,I_QSscore_top_plddt,I_QSscore_top_ptm,I_QSscore_top_pae_inter_chain,I_DockQ_top,Training
3umc_2,0.9844423188549506,0.9843611780701476,0.9843611780701476,0.9825318106770611,0.753,False
3uqz_1,0.9857217575868691,0.9857217575868691,0.9857217575868691,0.9831147747783355,0.967,False
3uro_2,0.6519060491274583,0.64392584677303,0.64392584677303,0.6349842430330338,0.454,False
3ut0_7,0.005152320765098607,0.0011012285896560914,0.0006454560591839474,0.003515038199076941,0.019,False
3v00_10,0.04349882937957567,0.007315264883365609,0.04349882937957567,0.0,0.019,False
3v0e_5,0.00858061629202216,0.0,0.0,0.0003836795674795252,0.012,False
3v6n_1,0.2957528501696329,0.2957528501696329,0.2957528501696329,0.01494541206309371,0.194,False
3vdu_4,0.0,0.0,0.0,0.0,0.005,False
3vh1_2,0.0,0.0,0.0,0.0,0.002,False
3vnf_2,0.0,0.0,0.0,0.0,0.015,False
3vx3_1,0.7884270366083379,0.7737369915133293,0.7737369915133293,0.7699805325284406,0.758,False
3w64_1,0.9681313971865955,0.9667843374615566,0.9667843374615566,0.9611356280466259,0.953,False
3w66_1,0.591519650658811,0.37353408490815004,0.37353408490815004,0.4098107814391077,0.951,False
3wbi_8,0.0,0.0,0.0,0.0,0.012,False
3wbj_2,0.0,0.0,0.0,0.0,0.005,False
3wbj_6,0.04870961197224665,0.03849260970993744,0.04823326993109662,0.0,0.03,False
3wgn_3,0.0,0.0,0.0,0.0,0.007,False
3wkl_2,0.0,0.0,0.0,0.0,0.008,False
3wnk_2,3.8931106867633724e-05,0.0,0.0,0.0,0.006,False
3woa_1,0.34908237154569965,0.34908237154569965,0.0,0.0,0.106,False
3woi_1,0.9730909900140952,0.9723135556703679,0.9723135556703679,0.06861481310817155,0.653,False
3wpw_1,0.9591494946461407,0.9591494946461407,0.744636909961801,0.9256953579097311,0.618,False
3wud_1,0.9338212987980062,0.9338212987980062,0.9338212987980062,0.9264301296073777,0.966,False
3wxm_3,0.0,0.0,0.0,0.0,0.006,False
3zc9_1,0.13245171116160903,0.07636811119321953,0.07636811119321953,0.13245171116160903,0.072,False
3zig_1,0.9061487022446131,0.9011637811723251,0.9011637811723251,0.9025576309544108,0.626,False
3zl7_8,0.008196760625662115,0.003401845265976782,0.008196760625662115,0.003401845265976782,0.021,False
3zpg_1,0.9620123738832869,0.9580044449929273,0.9580044449929273,0.9620123738832869,0.87,False
3zrd_1,0.8937058850682174,0.8937058850682174,0.6914147659725991,0.8923435410370771,0.621,False
3zrt_1,0.0,0.0,0.0,0.0,0.023,False
3zyl_1,0.2046118104334464,0.050319668443717394,0.2046118104334464,0.050319668443717394,0.13,False
4a12_9,0.0,0.0,0.0,0.0,0.009,False
4a56_1,0.9549920839627862,0.9549920839627862,0.9549920839627862,0.0024248604462180504,0.815,False
4a64_5,0.10086492880805942,0.004397148105001935,0.01633384456702999,0.004397148105001935,0.042,False
4a7p_1,0.9128177659900448,0.9128177659900448,0.9128177659900448,0.9119042963680246,0.888,False
4aj7_1,0.2924916466353934,0.2045605991651585,0.22496394480101142,0.2738363412828078,0.125,False
4aqf_9,0.07231558863806305,0.0006887480155951353,0.0007081349834243125,0.0,0.029,False
4aqt_3,0.0,0.0,0.0,0.0,0.004,False
4aw3_1,0.0,0.0,0.0,0.0,0.011,False
4axv_2,0.0,0.0,0.0,0.0,0.01,False
4ayg_2,0.005639469880969892,0.0,0.005639469880969892,0.0,0.005,False
4ayn_1,0.057777429712868915,0.0,0.0,0.0,0.04,False
4b87_1,0.005709576302879481,0.0,0.0,0.005709576302879481,0.01,False
4bbr_39,NA,NA,NA,NA,NA,False
4bkm_1,0.9414408538347702,0.9384955999716117,0.9384955999716117,0.9414408538347702,0.871,False
4bla_10,0.008819780678942915,0.0,0.0,0.005911121533511959,0.055,False
4bq8_3,0.0,0.0,0.0,0.0,0.013,False
4c0o_1,0.002263930452931442,0.0,0.0,0.00010760640119570255,0.007,False
4c0p_1,0.005085987091052432,0.002827774250511885,0.002827774250511885,0.005085987091052432,0.02,False
4c0s_1,0.018536018854540193,0.008002804129295455,0.013496970741929933,0.0,0.021,False
4c5g_6,0.02073686450604178,0.00764830000298632,0.02073686450604178,0.00764830000298632,0.015,False
4c98_1,0.887106952473464,0.8839075669041776,0.8782186554240887,0.8635362653128221,0.826,False
4ccf_7,0.0,0.0,0.0,0.0,0.006,False
4cgr_1,0.8617517768243623,0.841123577212293,0.841123577212293,0.8369621218972282,0.614,False
4chl_1,0.9222539791368745,0.9222539791368745,0.9108284432250189,0.9030581509580984,0.801,False
4ckl_2,0.6422490556355589,0.6360613799667738,0.6360613799667738,0.4779259878787727,0.793,False
4ckm_2,0.9647996343232483,0.9647996343232483,0.9030421168962484,0.9507125189222416,0.871,False
4ckn_2,0.8897129219054579,0.889275211703145,0.889275211703145,0.769822189731764,0.809,False
4cmp_11,NA,NA,NA,NA,NA,False
4cqo_2,0.027580175854491306,0.0018253429781585288,0.027580175854491306,0.0011003911896496005,0.009,False
4cqo_7,0.0,0.0,0.0,0.0,0.006,False
4cyj_12,0.0,0.0,0.0,0.0,0.004,False
4czm_1,NA,NA,NA,NA,NA,False
4czm_5,0.0,0.0,0.0,0.0,0.009,False
4d6y_1,0.929472243183847,0.9054024712410542,0.01932933187250816,0.005895058599443624,0.769,False
4d94_2,NA,NA,NA,NA,NA,False
4d9o_1,0.0004485420398708092,0.0,0.0004485420398708092,0.0,0.014,False
4da4_1,0.02316389122192201,0.02316389122192201,0.005145233769969393,0.008359018256829873,0.048,False
4dez_3,0.0,0.0,0.0,0.0,0.012,False
4dj2_1,0.7949108143148371,0.6274397610569381,0.6102080721664647,0.7949108143148371,0.662,False
4dj3_1,0.7312395808578442,0.7288837958041476,0.7288837958041476,0.6419208795976307,0.609,False
4dkc_1,0.973409013506534,0.972810193720288,0.972810193720288,0.973409013506534,0.909,False
4dmz_1,0.03381326841782025,0.019238743307736696,0.019238743307736696,0.018103874705858967,0.019,False
4dq0_1,0.031250838457515084,0.031250838457515084,0.031250838457515084,0.002112775991126086,0.022,False
4ds3_1,0.545164535604532,0.465500689819055,0.465500689819055,0.5300336846656007,0.597,False
4dsc_1,0.07964282021684767,0.026704531513219176,0.026704531513219176,0.02046539015762778,0.037,False
4du5_2,0.9627168749009972,0.9570755131155418,0.9570755131155418,0.9423113075131873,0.857,False
4dup_1,0.9762464436167816,0.9732848248663575,0.9732848248663575,0.9749582553943801,0.872,False
4dvh_1,0.975569617241302,0.9736624842591968,0.9736624842591968,0.9743440935210169,0.952,False
4dyw_3,0.9220195620641156,0.9220195620641156,0.9220195620641156,0.9098516420061408,0.931,False
4e04_1,0.7219277985770312,0.7057915026019008,0.7057915026019008,0.6551500766053243,0.572,False
4e4j_2,0.910356288449712,0.8983799154930179,0.8983799154930179,0.8754807560136941,0.754,False
4e5y_1,0.9616834203957361,0.9603467253563754,0.9603467253563754,0.9616834203957361,0.815,False
4e69_2,0.0,0.0,0.0,0.0,0.004,False
4e86_14,0.32933462876703146,0.3172047221604121,0.32933462876703146,0.3129505535766087,0.118,False
4e89_2,0.03215309288967873,0.03215309288967873,0.03215309288967873,0.01706840891751998,0.051,False
4eht_1,0.8575098645318342,0.27995096319083945,0.30879993344203516,0.23164139625466262,0.625,False
4eib_6,0.7322348508029115,0.7322348508029115,0.7322348508029115,0.1604466573124381,0.403,False
4emb_2,0.9432131935509296,0.937461171754926,0.937461171754926,0.9432131935509296,0.731,False
4eo9_1,0.9675765736282764,0.9642985722394948,0.9642985722394948,0.9663166205211501,0.901,False
4epl_2,0.004314321508957907,0.0,0.0,0.0,0.025,False
4eru_1,0.8604473717977223,0.8520990808848836,0.8520990808848836,0.8604473717977223,0.811,False
4ese_1,0.9038551819340946,0.8994129505043142,0.9038551819340946,0.8932563143935741,0.867,False
4ex4_1,0.004433348309009455,0.0,0.0,0.0,0.025,False
4exn_1,0.9771899610855448,0.9769263836495331,0.9752274764824818,0.1659905852989588,0.918,False
4exo_1,0.9798386808654137,0.9774886420551866,0.9774886420551866,0.9790240312682259,0.914,False
4exq_2,0.9630343532509619,0.9600707921496213,0.945296585640605,0.9616487078415382,0.909,False
4f2n_2,0.9732581584837258,0.9732581584837258,0.9722797602710102,0.9709674993664204,0.943,False
4f7o_1,0.33580022643430346,0.01629414122987644,0.33580022643430346,0.03981983127248782,0.171,False
4f7r_11,0.0,0.0,0.0,0.0,0.006,False
4f82_1,0.9511494494333536,0.9478988177024454,0.9478988177024454,0.9436619924406899,0.865,False
4fbi_1,0.8477080074394797,0.8413298902125074,0.8413298902125074,0.8424306503882661,0.782,False
4fdb_1,0.8425744822529908,0.831367066933723,0.831367066933723,0.8373132442194244,0.799,False
4fhl_2,0.023584373390335492,0.0,0.023584373390335492,0.008415095142621093,0.028,False
4flb_1,0.12785155039184165,0.026156583716151257,0.026156583716151257,0.12785155039184165,0.071,False
4fn9_1,0.0,0.0,0.0,0.0,0.006,False
4fna_6,0.060880848645049244,0.0,0.060880848645049244,0.0,0.023,False
4fqn_1,0.013777261882697851,0.0,0.0,0.013777261882697851,0.049,False
4fqu_5,0.0,0.0,0.0,0.0,0.007,False
4fr2_1,0.7704755995638757,0.746738247230655,0.746738247230655,0.7423149830129252,0.779,False
4ft4_1,0.0006432369383391525,0.0,0.0,0.0006432369383391525,0.01,False
4fzp_1,0.7738792442948039,0.7688564586047476,0.7532913463574386,0.7586520440609464,0.622,False
4g0a_16,0.005261307972871661,0.0,0.0,0.0,0.008,False
4g0b_5,0.028093605118627747,0.0,0.028093605118627747,0.0,0.041,False
4g1l_10,0.0,0.0,0.0,0.0,0.007,False
4g2e_1,0.9604878143173461,0.9557397392641033,0.9557397392641033,0.9481524043446629,0.716,False
4g37_4,NA,NA,NA,NA,NA,False
4g3u_6,0.2684758971471644,0.2684758971471644,0.0,0.2684758971471644,0.08,False
4g7n_1,0.0,0.0,0.0,0.0,0.006,False
4g8t_2,0.9197277930313388,0.9197277930313388,0.9197277930313388,0.89722321812995,0.932,False
4ga4_1,0.0,0.0,0.0,0.0,0.004,False
4gc9_1,0.15840628766680945,0.0,0.0,0.003131283467256657,0.047,False
4gdy_11,0.0,0.0,0.0,0.0,0.01,False
4gew_4,0.0031704317747791957,0.0,0.0,0.0,0.02,False
4gmg_11,0.0,0.0,0.0,0.0,0.007,False
4gmk_1,0.9712297500409363,0.9700843089939283,0.9700843089939283,0.9698280879829192,0.858,False
4gml_1,0.034471395594463314,0.0,0.0,0.034471395594463314,0.028,False
4gtw_1,0.004848600997117308,0.0,0.0,0.0004978714770648397,0.09,False
4guz_5,0.8983347336890407,0.8983347336890407,0.8339325211134022,0.8887132153058876,0.728,False
4gvl_7,0.0,0.0,0.0,0.0,0.004,False
4h2i_1,0.7758901897498155,0.7468398479119486,0.7468398479119486,0.7388134884158815,0.677,False
4h6u_1,0.0,0.0,0.0,0.0,0.022,False
4h6z_1,0.0,0.0,0.0,0.0,0.012,False
4hc1_28,0.0,0.0,0.0,0.0,0.012,False
4hd0_5,0.0,0.0,0.0,0.0,0.006,False
4hdg_1,0.00447604634064885,0.0,0.0,0.00447604634064885,0.012,False
4hf7_1,0.8187121108067883,0.800913264731283,0.809553949308663,0.7793593783488789,0.943,False
4hhe_4,0.0003275835733596248,0.0003275835733596248,0.0,0.0,0.007,False
4hj1_6,0.006733858889558816,4.436730765252456e-05,0.006733858889558816,4.436730765252456e-05,0.004,False
4hne_6,0.06324716538830279,0.06324716538830279,0.0,0.021461367016875253,0.073,False
4hok_1,0.12669844033531932,0.0,0.12669844033531932,0.0,0.055,False
4hwx_1,0.9713740638409362,0.9683920627936207,0.9683920627936207,0.16273321187178036,0.82,False
4i15_1,0.0,0.0,0.0,0.0,0.007,False
4i1m_4,0.037382758825344926,0.037382758825344926,0.018843011312415364,0.0,0.022,False
4i1t_1,0.9208231793726255,0.9208231793726255,0.9208231793726255,0.3936782019962484,0.788,False
4i24_3,0.0,0.0,0.0,0.0,0.011,False
4i5q_1,0.9386249632403028,0.9386249632403028,0.9104619751170113,0.9049757266431433,0.667,False
4i6s_9,0.0,0.0,0.0,0.0,0.015,False
4i8c_13,0.0,0.0,0.0,0.0,0.006,False
4ic3_1,0.8479004388126061,0.8401434587694216,0.8401434587694216,0.8308386415309892,0.819,False
4ikm_1,0.09382797769795496,0.036061065183120654,0.036061065183120654,0.0,0.021,False
4ina_1,0.9562221160528278,0.9543022228793853,0.9542470661473728,0.9550370361800903,0.869,False
4iry_1,0.002726142939432601,0.0,0.0,0.002726142939432601,0.019,False
4iyp_5,0.002545209307323712,0.00040337875683192376,0.00040337875683192376,0.00030150024413436654,0.067,False
4iys_1,0.21439336532330064,0.21439336532330064,0.21439336532330064,0.21301666758103224,0.124,False
4j2p_1,0.7300372396108592,0.6940932148152366,0.6530624723531405,0.6967375248232255,0.554,False
4j9a_11,0.9417985144436383,0.9417985144436383,0.9417985144436383,0.8789825204261484,0.939,False
4jc8_1,0.27827285270686664,0.0,0.27827285270686664,0.0,0.114,False
4jdl_2,0.30828632513527965,0.26419257672547414,0.26419257672547414,0.17652055268851077,0.34,False
4je1_1,0.873260345955792,0.8475452207101681,0.8475452207101681,0.873260345955792,0.683,False
4jp4_1,0.054114731969170785,0.054114731969170785,0.054114731969170785,0.025693265384717834,0.038,False
4ju5_1,0.0,0.0,0.0,0.0,0.021,False
4jz2_1,0.977494145735984,0.97572302216484,0.97572302216484,0.9677600207023058,0.971,False
4k30_3,0.9439955833872385,0.8907910788044892,0.8787180944398008,0.9439955833872385,0.804,False
4k5s_1,0.0,0.0,0.0,0.0,0.004,False
4kcx_1,0.653836067011464,0.0,0.653836067011464,0.0,0.392,False
4kgb_1,0.9269614769640928,0.9228946089731735,0.9228946089731735,0.9269614769640928,0.874,False
4kkd_1,0.0,0.0,0.0,0.0,0.005,False
4kmd_4,0.0,0.0,0.0,0.0,0.003,False
4knh_1,0.0009625978161817312,0.0,0.0,0.0,0.012,False
4knh_4,0.004019144079150011,0.004019144079150011,0.004019144079150011,0.0,0.01,False
4kv9_1,0.0,0.0,0.0,0.0,0.004,False
4kvr_2,0.7875170613470088,0.7783898273132096,0.7783898273132096,0.7875170613470088,0.44,False
4kxf_17,0.001547217902636497,0.0,0.001547217902636497,0.0,0.01,False
4kyx_1,0.9072636144386037,0.9069155072454553,0.8397744837861963,0.9046905587823206,0.889,False
4l3q_1,0.0013936894756049957,0.0,0.0,0.0,0.012,False
4l4w_9,0.5823468667501503,0.08833767669476193,0.5823468667501503,0.024738810176313016,0.355,False
4l4z_1,0.8051900778115252,0.8031831559559731,0.8031831559559731,0.8051900778115252,0.656,False
4l7e_1,0.9174457848490087,0.8195227123853458,0.7892585142526725,0.9174457848490087,0.901,False
4l85_1,0.0,0.0,0.0,0.0,0.015,False
4ld8_1,0.0,0.0,0.0,0.0,0.016,False
4ldb_4,0.0,0.0,0.0,0.0,0.007,False
4ldz_1,0.896676419221151,0.896676419221151,0.896676419221151,0.8952952943848481,0.307,False
4le0_1,0.9626993635545499,0.9545860513813375,0.9545860513813375,0.941846696446241,0.828,False
4lev_3,0.0,0.0,0.0,0.0,0.006,False
4lft_1,0.0,0.0,0.0,0.0,0.014,False
4lhc_2,1.8817087945613035e-05,0.0,0.0,0.0,0.003,False
4lir_1,0.8369986297620283,0.8369986297620283,0.7654824467778776,0.8227286773522113,0.921,False
4ljk_2,0.9693650919468381,0.9676170360675623,0.9676170360675623,0.9675148132470124,0.944,False
4lmf_6,0.9346902221422485,0.9314158666919785,0.9346902221422485,0.05323744995539377,0.622,False
4lo5_2,0.0,0.0,0.0,0.0,0.005,False
4low_1,0.9497423699793501,0.9429646858110327,0.9429646858110327,0.5622162839023088,0.881,False
4lrw_1,0.0,0.0,0.0,0.0,0.013,False
4lw8_1,0.9646607794513299,0.9376907852694257,0.9376907852694257,0.9433735395676706,0.878,False
4lza_1,0.9786017506736419,0.9786017506736419,0.9583918972223325,0.9306302001506107,0.956,False
4m58_1,0.13711155772679662,0.13551213266839565,0.13551213266839565,0.08378538001673945,0.051,False
4mdh_1,0.9468763234683203,0.9391212830690362,0.9391212830690362,0.9456580662869323,0.821,False
4mei_1,0.49553278172456805,0.4767963533715963,0.3051462300726656,0.49553278172456805,0.839,False
4mhr_2,0.9651167792159268,0.9651167792159268,0.9651167792159268,0.9621387855203422,0.917,False
4mko_2,0.023095659224662276,0.018690158890730935,0.018690158890730935,0.022370831154071964,0.027,False
4mkq_1,0.03230990082098298,0.0,0.0,0.03230990082098298,0.02,False
4mmm_5,0.9579337580808761,0.9579337580808761,0.9532861074217729,0.952641344141047,0.947,False
4mqb_1,0.0,0.0,0.0,0.0,0.011,False
4muo_1,0.9429811460386809,0.9403217456163347,0.9403217456163347,0.939791374390576,0.857,False
4n3v_1,0.0,0.0,0.0,0.0,0.008,False
4n4a_3,0.0,0.0,0.0,0.0,0.009,False
4nf1_4,0.9534323287860708,0.9489530890593799,0.9489530890593799,0.9489551797784113,0.853,False
4ngf_4,0.0,0.0,0.0,0.0,0.006,False
4nif_2,NA,NA,NA,NA,NA,False
4nk0_2,0.0,0.0,0.0,0.0,0.013,False
4nld_3,0.0008734903935619048,0.0,0.0,0.0,0.033,False
4nnz_2,0.1773765741062664,0.0,0.0,0.11256657137355511,0.092,False
4npj_1,0.003815307771283929,0.0,0.0,0.0,0.03,False
4nqq_1,0.6208756000956677,0.0,0.16889669892426698,0.13720876082825867,0.277,False
4nsv_1,0.0,0.0,0.0,0.0,0.012,False
4nuq_1,0.5859933547659532,0.5085680566809745,0.5085680566809745,0.0,0.229,False
4nvr_1,0.9567245995868262,0.9567245995868262,0.9567245995868262,0.9537307253970764,0.873,False
4nwc_2,0.07523416188868035,0.07095598513247266,0.07095598513247266,0.07359609443265848,0.057,False
4nxf_1,0.7091103731566496,0.42403575346187566,0.42403575346187566,0.7091103731566496,0.517,False
4nxw_2,0.0,0.0,0.0,0.0,0.004,False
4nzj_2,0.0,0.0,0.0,0.0,0.004,False
4nzq_2,NA,NA,NA,NA,NA,False
4nzv_1,0.9415012713911183,0.927186551359936,0.9330075527480637,0.931429700959312,0.532,False
4o03_1,0.0,0.0,0.0,0.0,0.003,False
4o1h_1,0.8976972804928451,0.8266280290253257,0.862235725301956,0.8976972804928451,0.925,False
4o1i_2,0.7775829198939213,0.7775829198939213,0.7775829198939213,0.7692959612934723,0.639,False
4o1r_2,0.0,0.0,0.0,0.0,0.017,False
4o1w_1,0.06783747753929653,0.0,0.06783747753929653,0.0,0.017,False
4o67_1,0.0,0.0,0.0,0.0,0.008,False
4o7v_1,0.9667695138323795,0.9642881550244383,0.9642881550244383,0.9624503188962024,0.911,False
4o9k_1,0.8706955461759673,0.8297315769379714,0.8297315769379714,0.8706955461759673,0.775,False
4oar_3,0.20193465125455623,0.1945116000924322,0.1945116000924322,0.0,0.045,False
4ofd_1,0.7860498549678798,0.7650425335634267,0.7438540265829096,0.7613471934804091,0.656,False
4ohc_2,0.9790104361457148,0.9767113051425562,0.9767113051425562,0.9197567909595832,0.957,False
4oie_1,0.15847948041358212,0.12586343310586953,0.0767751096976587,0.12536059750475578,0.037,False
4oja_1,0.8994298232444802,0.8851112792821559,0.7864241466430982,0.8994298232444802,0.923,False
4oky_1,0.9627361962704426,0.9627361962704426,0.9605211079731146,0.9563662163341626,0.93,False
4omv_1,0.8520027713414852,0.8412411723218204,0.8412411723218204,0.7907867216304834,0.704,False
4oph_1,0.0,0.0,0.0,0.0,0.009,False
4ov8_5,0.0,0.0,0.0,0.0,0.007,False
4p2l_1,0.1988296037730048,0.0,0.0,0.000304656043456611,0.111,False
4p3o_5,0.0,0.0,0.0,0.0,0.005,False
4p3w_1,0.004135804856433812,0.0,0.0,0.0,0.014,False
4p52_2,0.0,0.0,0.0,0.0,0.006,False
4p7o_1,0.0,0.0,0.0,0.0,0.003,False
4paa_1,0.0031046662034776968,0.0,0.0031046662034776968,0.0,0.037,False
4pbc_1,0.20073612855209477,0.20013850267505864,0.20013850267505864,0.20001919849507402,0.08,False
4pbe_1,0.964977882136845,0.964977882136845,0.9640764754413435,0.960728345043405,0.868,False
4pel_7,0.004120038197190987,0.0,0.004120038197190987,0.0,0.028,False
4pfe_1,0.04415652023756794,0.0,0.0,0.0,0.03,False
4ph6_1,0.7896021716990833,0.7755872556433898,0.7755872556433898,0.7620362585265573,0.821,False
4pln_1,0.0,0.0,0.0,0.0,0.006,False
4pob_1,0.11417026374955985,0.049031627660727314,0.04568796732607947,0.04567066917264961,0.099,False
4ppy_1,0.9122639812926132,0.8470398641976745,0.8470398641976745,0.9122639812926132,0.915,False
4pr3_1,0.771899126447678,0.7475136089195004,0.7475136089195004,0.7686363745417776,0.926,False
4pwz_1,0.0,0.0,0.0,0.0,0.005,False
4pyz_1,0.22713032978304948,0.0,0.22713032978304948,0.0,0.077,False
4pz8_4,0.0,0.0,0.0,0.0,0.021,False
4pz9_1,0.7869498612014851,0.7495377576599048,0.7495377576599048,0.7869498612014851,0.846,False
4pzk_1,0.8740809529404416,0.7913242135239159,0.7913242135239159,0.8029793220800118,0.766,False
4q5y_1,0.13574105015962687,0.0,0.13574105015962687,0.0,0.056,False
4q7e_1,0.9686024281009258,0.9686024281009258,0.9686024281009258,0.9429950012590423,0.701,False
4q7j_22,0.0,0.0,0.0,0.0,0.004,False
4q96_2,0.002012815412917558,0.0,0.002012815412917558,0.0,0.027,False
4q97_1,0.11298974163635053,0.11014248838692825,0.11014248838692825,0.10993894615087829,0.036,False
4q9a_1,0.9808203460230132,0.9758407899430617,0.977240011777279,0.9808203460230132,0.668,False
4qbo_1,0.97920616845095,0.9767914976526757,0.9767914976526757,0.9772514775596576,0.958,False
4qdh_1,0.0004515579095828274,0.0,0.0,0.0004515579095828274,0.013,False
4qds_1,0.08035109224423961,0.05299062876038068,0.038230232763603246,0.05777530519501234,0.051,False
4qf2_1,0.2940152239204198,0.0,0.2940152239204198,0.0,0.163,False
4qf3_3,0.0,0.0,0.0,0.0,0.019,False
4qgb_1,0.003736008855614847,0.003736008855614847,0.0,0.0,0.068,False
4qhh_3,0.002374875232491845,0.0,0.002374875232491845,0.0,0.017,False
4qhi_1,0.08259195663176151,0.0,0.08259195663176151,0.002682461295041073,0.034,False
4qhj_1,0.7984261588381881,0.3161275224344523,0.3161275224344523,0.12873446495916394,0.754,False
4qin_1,0.0,0.0,0.0,0.0,0.038,False
4qxw_1,0.96854539952667,0.96854539952667,0.96854539952667,0.9632010335616827,0.933,False
4ray_1,0.7960428037930273,0.7620588189034889,0.7620588189034889,0.7960428037930273,0.311,False
4rb0_7,0.0,0.0,0.0,0.0,0.02,False
4rct_1,0.8979384347585507,0.8900745867587209,0.8900745867587209,0.8904372248288333,0.254,False
4re8_3,0.08910761061873469,0.08910761061873469,0.031174386242382467,0.08640614155896942,0.04,False
4red_1,NA,NA,NA,NA,NA,False
4red_8,NA,NA,NA,NA,NA,False
4rfp_1,0.25725699926643036,0.22196585829981522,0.12017936973034947,0.2539007756200696,0.078,False
4rly_3,0.03838700527880457,0.0,0.0,0.0,0.016,False
4rmm_1,0.5049966203248993,0.44067651426462606,0.44067651426462606,0.47729553409458236,0.466,False
4rnj_1,0.0,0.0,0.0,0.0,0.006,False
4rxj_2,0.0051015340021331275,0.0,0.0051015340021331275,0.0,0.016,False
4rz0_1,0.7449971803474317,0.6368869707848491,0.6368869707848491,0.6617196653128856,0.754,False
4rzk_1,0.9667064755266614,0.9667064755266614,0.9466592941268813,0.4485781683460148,0.93,False
4s3m_1,0.0,0.0,0.0,0.0,0.006,False
4tkx_3,0.0,0.0,0.0,0.0,0.009,False
4tkz_2,0.9696853233110377,0.9696853233110377,0.9676584014665264,0.9676127018224222,0.956,False
4tmb_2,0.9423042233247628,0.9178960800999704,0.9178960800999704,0.9423042233247628,0.712,False
4trt_1,0.9631564685576889,0.959581761004657,0.959581761004657,0.96078203139411,0.898,False
4tse_1,0.01210807819947047,0.0001162456225877125,0.01210807819947047,0.0,0.018,False
4tt4_1,0.006383886415041615,0.0,0.0,0.0,0.037,False
4ttw_1,0.9045097694530443,0.8846679248754843,0.8846679248754843,0.9045097694530443,0.901,False
4twa_2,0.0,0.0,0.0,0.0,0.004,False
4u04_1,0.9781836845161251,0.9745457321151766,0.9781836845161251,0.0,0.915,False
4u59_2,NA,NA,NA,NA,NA,False
4u5k_1,0.09777337913747401,0.0,0.09777337913747401,0.0,0.104,False
4u66_5,0.6502912541077706,0.5380317248285759,0.5380317248285759,0.0,0.466,False
4u9o_3,0.0,0.0,0.0,0.0,0.02,False
4v07_1,0.9488550357269881,0.9189216825627768,0.9189216825627768,0.3521748399734992,0.614,False
4w4j_5,0.0027187569468513184,0.0,0.0,0.0027187569468513184,0.012,False
4w8c_6,0.12141537384714289,0.0,0.0,0.08159445811877974,0.118,False
4w8j_6,NA,NA,NA,NA,NA,False
4w8p_5,0.0,0.0,0.0,0.0,0.009,False
4whj_1,0.5217239029759442,0.22838893272127148,0.5126186551176045,0.5217239029759442,0.463,False
4wlm_2,0.35196074751887096,0.008117889540576679,0.01653931320232838,0.0,0.159,False
4wny_1,0.5116628914299953,0.4881065463953016,0.4183473988941789,0.48913885578937416,0.461,False
4wov_3,0.0,0.0,0.0,0.0,0.005,False
4wph_1,0.0,0.0,0.0,0.0,0.017,False
4wt0_1,0.9461091860572162,0.9060121096225229,0.9060121096225229,0.9461091860572162,0.885,False
4wvr_2,0.923000517182717,0.923000517182717,0.923000517182717,0.8575178999024077,0.821,False
4wwc_3,0.0,0.0,0.0,0.0,0.013,False
4wzh_4,0.0,0.0,0.0,0.0,0.006,False
4x0r_1,0.7436535227158768,0.7386734862893001,0.7386734862893001,0.6514379691015623,0.637,False
4x94_4,0.002052542057713525,0.002052542057713525,0.0,0.0,0.007,False
4xar_1,0.0,0.0,0.0,0.0,0.004,False
4xas_1,0.4467405674958482,0.34459831778077205,0.4078812068133027,0.38280081478401157,0.64,False
4xbd_3,0.08909768480675712,0.030415817410110537,0.04600556352277639,0.08909768480675712,0.035,False
4xea_1,0.9206567647402438,0.6495886645121685,0.6420921011891666,0.9206567647402438,0.782,False
4xss_5,0.028810729905212756,0.0003853778132768642,0.0,0.0003853778132768642,0.018,False
4xvv_1,0.9335958196541813,0.9311223689792688,0.9311223689792688,0.9030080982592248,0.815,False
4xws_2,0.3500835362362693,0.23830016792899675,0.23830016792899675,0.3254345063902389,0.196,False
4y5u_1,0.85732308878015,0.7922717277500769,0.7922717277500769,0.85732308878015,0.354,False
4ye0_1,0.8872352202863983,0.0,0.8872352202863983,0.855282739735623,0.519,False
4yet_1,0.9783595815690264,0.9716951666832063,0.9716951666832063,0.9783595815690264,0.978,False
4yh6_1,0.0003551653466590952,0.0,0.0,0.0,0.009,False
4yiw_1,0.969127749628889,0.969127749628889,0.966920197539106,0.9593338297012071,0.92,False
4yl6_4,0.03845395424116323,0.005155853398354034,0.005155853398354034,0.0,0.022,False
4ytv_3,0.0,0.0,0.0,0.0,0.018,False
4yxf_1,NA,NA,NA,NA,NA,False
4yyy_1,0.0,0.0,0.0,0.0,0.009,False
4z8x_8,0.021296633554313757,0.021296633554313757,0.021296633554313757,0.014559836158471576,0.015,False
4zai_4,0.13030910177704824,0.0,0.10286438590575321,0.0,0.058,False
4zch_5,0.607189172124043,0.0,0.607189172124043,0.0,0.435,False
4zdu_4,0.011856859131523798,0.0002811824745747432,0.011856859131523798,0.0,0.007,False
4zhr_4,0.0,0.0,0.0,0.0,0.003,False
4ziq_3,NA,NA,NA,NA,NA,False
4zlp_4,0.0,0.0,0.0,0.0,0.009,False
4zms_1,0.9660392389518593,0.9568422194563868,0.9568422194563868,0.9660392389518593,0.691,False
