pdb_id,I_QSscore_top,I_QSscore_top_multimer_ranking,I_QSscore_top_plddt,I_QSscore_top_ptm,I_QSscore_top_pae_inter_chain,I_QSscore_top_iptm,I_DockQ_top
3gw2_1,0.8243529393467907,0.781261733801552,0.8059318173980621,0.781261733801552,0.8195962188584224,0.781261733801552,0.819
3gz1_1,0.10012666392220121,0.0869861885924194,0.08559004781077292,0.0869861885924194,0.10012666392220121,0.0869861885924194,0.043
3h1s_1,0.9879965391317609,0.9879965391317609,0.9864245531725014,0.9879965391317609,0.9867125859251227,0.9879965391317609,0.991
3h2d_1,0.9753487141872248,0.9753487141872248,0.9665061573994199,0.9753487141872248,0.9684013398052117,0.9753487141872248,0.917
3h7l_3,0.0,0.0,0.0,0.0,0.0,0.0,0.003
3hde_2,0.0,0.0,0.0,0.0,0.0,0.0,0.027
3hdv_3,0.9760685044424142,0.9760685044424142,0.9755107360414288,0.9760685044424142,0.9748452004397544,0.9760685044424142,0.885
3hf7_2,0.873397509627396,0.8651079103173791,0.8593611766056086,0.8651079103173791,0.8649745628096478,0.8651079103173791,0.88
3hgv_3,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3hh7_1,0.9551221887674841,0.9551221887674841,0.9551221887674841,0.9551221887674841,0.20944299729320748,0.9551221887674841,0.852
3hha_4,0.2009754825422828,0.19400831140901909,0.2009754825422828,0.19400831140901909,0.17517685767408978,0.19400831140901909,0.115
3hhv_1,0.35306577799906197,0.0003248710431053105,0.0003248710431053105,0.0003248710431053105,0.35306577799906197,0.0003248710431053105,0.202
3hie_3,0.415186420062465,0.36439427916583705,0.36439427916583705,0.36439427916583705,0.41286679186371633,0.36439427916583705,0.416
3hj6_1,0.9202263484353452,0.9165684490307248,0.9182363285404134,0.9165684490307248,0.9105267224043168,0.9165684490307248,0.798
3hjg_1,0.94267600597443,0.8453019038012156,0.8705503923188106,0.8705503923188106,0.94267600597443,0.8453019038012156,0.827
3hjp_1,0.9664974142567763,0.9664974142567763,0.9568665520917325,0.9664974142567763,0.9567228906484216,0.9664974142567763,0.877
3hm7_2,0.9753582924635621,0.9753582924635621,0.9753582924635621,0.9753582924635621,0.0,0.9753582924635621,0.924
3hmk_1,0.5585290138089479,0.4460644048192847,0.5289966470892061,0.4460644048192847,0.5585290138089479,0.4460644048192847,0.84
3hn2_1,0.0,0.0,0.0,0.0,0.0,0.0,0.014
3hna_3,0.8096018866020459,0.8094870588760422,0.8096018866020459,0.8094870588760422,0.8092443894508431,0.8094870588760422,0.462
3hpn_1,0.7460410412369433,0.7460410412369433,0.3825651788782622,0.7460410412369433,0.06782266693317082,0.7460410412369433,0.438
3hq2_1,0.9703384366330248,0.9650599171501892,0.9681591954251818,0.9650599171501892,0.9670232968380067,0.9650599171501892,0.766
3hqx_1,0.9805546069515052,0.9805546069515052,0.9801312957331954,0.9805546069515052,0.979480276329526,0.9805546069515052,0.983
3hru_1,0.9654672535412979,0.9654672535412979,0.9574902251565639,0.9654672535412979,0.9588389494726952,0.9654672535412979,0.949
3htv_1,0.6106168239054207,0.6106168239054207,0.6020851982138228,0.6106168239054207,0.6070308393727123,0.6106168239054207,0.946
3hv2_1,0.8154260805683732,0.7817251464240753,0.7571811004757973,0.7817251464240753,0.8076640675632032,0.7817251464240753,0.913
3hx8_2,0.9784398934734715,0.9771336953039579,0.9765326580287954,0.9771336953039579,0.9784398934734715,0.9771336953039579,0.899
3hy1_5,7.383091738678362e-05,0.0,0.0,0.0,0.0,0.0,0.014
3hy8_1,0.6342083312228811,0.558076153724835,0.5799797453821619,0.558076153724835,0.6342083312228811,0.558076153724835,0.54
3hyq_2,0.8574781398322626,0.8491377459185759,0.8531880626256287,0.8491377459185759,0.8529922276524086,0.8491377459185759,0.935
3hz4_1,0.8371196995668108,0.773907284553405,0.8173167160100504,0.773907284553405,0.7588999366330025,0.773907284553405,0.942
3hzu_1,0.8734965656845706,0.8696682460329522,0.8028038187337985,0.8028038187337985,0.8696682460329522,0.8696682460329522,0.808
3i83_1,0.9722990065223924,0.9718553064320223,0.9718553064320223,0.9718553064320223,0.9718592522288075,0.9718553064320223,0.812
3i8b_2,0.9785242741695204,0.8387518784085958,0.9785242741695204,0.8387518784085958,0.8385630930788528,0.8387518784085958,0.798
3icw_3,0.7622965583202034,0.7418320780751342,0.7418320780751342,0.7418320780751342,0.7622965583202034,0.7418320780751342,0.623
3ift_2,0.8713073619290932,0.8569121463717823,0.8713073619290932,0.8569121463717823,0.8232197334895219,0.8569121463717823,0.892
3igd_1,0.8671433562067381,0.8557545861503396,0.8671433562067381,0.8557545861503396,0.8647574431868513,0.8557545861503396,0.808
3igr_2,0.9779679478695631,0.9766122828667457,0.9754664740567481,0.9766122828667457,0.9763844759485606,0.9766122828667457,0.959
3ihl_5,0.014854668150792689,0.014749269728184548,0.014444632248334895,0.014749269728184548,0.014809031104282043,0.014749269728184548,0.052
3ihr_3,0.07616946649940602,0.07072777418077074,0.07616946649940602,0.07072777418077074,0.009658087861085568,0.07072777418077074,0.064
3ijl_2,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3jpw_2,0.6214094553724654,0.020684172022068462,0.5192354001372443,0.020684172022068462,0.5192354001372443,0.020684172022068462,0.457
3jr8_2,0.45551763263376716,0.45551763263376716,0.45551763263376716,0.45551763263376716,0.3000913374454954,0.45551763263376716,0.245
3jth_1,0.8868376502013058,0.8834208968434601,0.8834208968434601,0.8834208968434601,0.8491702396522345,0.8834208968434601,0.84
3juw_2,0.9714937639404118,0.9714937639404118,0.9618494937665742,0.9615894358769399,0.9690136350530159,0.9714937639404118,0.884
3jv5_2,0.9692340289930481,0.966611256089649,0.966611256089649,0.966611256089649,0.9683667248525447,0.966611256089649,0.907
3jv9_1,0.9500703544910757,0.808122422286126,0.8832852873519147,0.9500703544910757,0.8015798027605503,0.808122422286126,0.821
3jw0_13,0.0,0.0,0.0,0.0,0.0,0.0,0.008
3k1m_1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
3k44_21,0.0,0.0,0.0,0.0,0.0,0.0,0.016
3k55_9,0.7162534915728466,0.7162534915728466,0.0,0.09127332694784254,0.0,0.7162534915728466,0.376
3k5s_1,0.7872871638965738,0.7872871638965738,0.7848524590571114,0.7872871638965738,0.17845222033830446,0.7872871638965738,0.676
3k5x_2,0.9870174037291084,0.9775595163374103,0.9775595163374103,0.9775595163374103,0.9846269441167629,0.9775595163374103,0.939
3k6k_2,0.9778250558674845,0.9760834288816213,0.9760834288816213,0.9760834288816213,0.9769536593930458,0.9760834288816213,0.959
3k86_1,0.8207569818597052,0.8132505374912131,0.8149451126351274,0.8132505374912131,0.8207569818597052,0.8132505374912131,0.684
3k8v_9,0.0,0.0,0.0,0.0,0.0,0.0,0.004
3kay_1,0.5819952949520573,0.5811583629915634,0.570848692729151,0.570848692729151,0.5712326784259951,0.5811583629915634,0.567
3kb1_1,0.8362588479946051,0.8220949522819541,0.8220949522819541,0.8220949522819541,0.8362588479946051,0.8220949522819541,0.686
3kbf_1,0.9526579097605102,0.9522744362848943,0.9522744362848943,0.9522744362848943,0.9497206808811817,0.9522744362848943,0.875
3kcn_1,0.7985825172281873,0.7985825172281873,0.7855000146205205,0.7985825172281873,0.7945195650606665,0.7985825172281873,0.801
3keb_1,0.9599377215187559,0.9590429442920929,0.9590429442920929,0.9590429442920929,0.9581281794147427,0.9590429442920929,0.891
3kg6_2,0.8813138213079883,0.8676122819948934,0.8798121332890612,0.871092720373625,0.8699736353468603,0.8676122819948934,0.704
3kg7_2,0.7315529480921483,0.6111838449392659,0.7315529480921483,0.6111838449392659,0.6923097292247807,0.6111838449392659,0.938
3kg8_1,0.5318936540033218,0.4862368730891834,0.48722811802893395,0.4862368730891834,0.5318936540033218,0.4862368730891834,0.798
3kga_1,0.0009695185863095771,0.0009695185863095771,0.0,0.0009695185863095771,0.0,0.0009695185863095771,0.012
3khp_2,0.9441546320749513,0.9143809940887672,0.9323430813081977,0.9143809940887672,0.9160249366692068,0.9143809940887672,0.904
3kht_2,0.9280050133026766,0.9249325787554097,0.9045735872447392,0.9249325787554097,0.9158073008534474,0.9249325787554097,0.958
3kkc_1,0.9268005694364758,0.9260059793232052,0.9147991301869861,0.9260059793232052,0.9227890822287121,0.9147991301869861,0.915
3knz_3,0.5225653528091168,0.5128353360214017,0.5189491682390472,0.5128353360214017,0.5189491682390472,0.5128353360214017,0.455
3kph_1,0.00881008363380113,0.0,0.0,0.0,0.0,0.0,0.018
3ksh_1,0.9788115291812949,0.978773619789605,0.9781794819339388,0.978773619789605,0.9784401771815647,0.978773619789605,0.881
3kt3_3,0.0,0.0,0.0,0.0,0.0,0.0,0.007
3ktm_12,0.002705976825098005,0.0,0.0,0.0,0.002705976825098005,0.0,0.016
3kux_3,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3kvb_1,0.07428815633962711,0.023880045705745794,0.023880045705745794,0.023880045705745794,0.0076778588831587155,0.023880045705745794,0.108
3kza_1,0.9189084625401374,0.908737646038671,0.908737646038671,0.908737646038671,0.9189084625401374,0.908737646038671,0.824
3l0z_5,0.9715333241500332,0.9693968350091974,0.9690293782085204,0.9693968350091974,0.9703199013197086,0.9693968350091974,0.958
3l18_1,0.9793001797683496,0.979150489667949,0.9788103351221897,0.979150489667949,0.9788103351221897,0.979150489667949,0.942
3l1e_1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
3l1w_2,0.975838995543314,0.9735716278659875,0.9746807109284419,0.975838995543314,0.9734839349325602,0.9735716278659875,0.956
3l5z_1,0.813014080594289,0.6986726303324776,0.813014080594289,0.6986726303324776,0.7367209080556085,0.6986726303324776,0.884
3l6b_1,0.533635053705742,0.4643652501128672,0.40697791278050083,0.4643652501128672,0.36388195697100667,0.4643652501128672,0.829
3l7o_1,0.9702652392058958,0.9694288388709799,0.9694288388709799,0.9694288388709799,0.9692502625843639,0.9702652392058958,0.936
3l9e_2,0.9807225366758876,0.9789353605073827,0.9798575016471345,0.9789353605073827,0.9807225366758876,0.9789353605073827,0.942
3l9n_5,0.0,0.0,0.0,0.0,0.0,0.0,0.005
3l9z_1,0.6196178402470143,0.6196178402470143,0.6196178402470143,0.6196178402470143,0.6122440075241862,0.6196178402470143,0.571
3lag_1,0.9525363713132586,0.9492798400861554,0.9492798400861554,0.9492798400861554,0.9525363713132586,0.9492798400861554,0.939
3lcr_1,0.7236514665596504,0.6471568968902466,0.6471568968902466,0.6471568968902466,0.6201140237706451,0.6471568968902466,0.759
3leq_2,0.32714518742237764,0.3200534498272702,0.3200534498272702,0.3200534498272702,0.31973513072169324,0.3200534498272702,0.891
3lf6_1,0.20578828050979955,0.1198021736661153,0.1198021736661153,0.1198021736661153,0.174152557666556,0.1198021736661153,0.1
3lf7_2,0.9487346585899731,0.9487346585899731,0.9366243429278727,0.9487346585899731,0.9432381428881449,0.9487346585899731,0.799
3lfi_1,0.9571087560323975,0.9562308810163438,0.9562308810163438,0.9359935442834428,0.9368031325757528,0.9562308810163438,0.839
3lhk_2,0.9039538305013506,0.8804458332078261,0.8835630881031467,0.8804458332078261,0.9007309410879383,0.8804458332078261,0.914
3lhr_1,0.9747019261964418,0.9722166930005517,0.9747019261964418,0.9722166930005517,0.970201270673401,0.9722166930005517,0.929
3lhx_1,0.8430431146709009,0.8430431146709009,0.8420328323130646,0.8430431146709009,0.8141568661680051,0.8430431146709009,0.789
3ljb_2,0.0,0.0,0.0,0.0,0.0,0.0,0.008
3ljs_1,0.9189351843252657,0.9189351843252657,0.9164978652000052,0.9189351843252657,0.9157159757358528,0.9189351843252657,0.703
3lmb_1,0.9792259075949764,0.9772667772894484,0.9772667772894484,0.9772667772894484,0.9771525355068855,0.9772667772894484,0.951
3lmn_8,0.007242735005273277,0.0,0.0,0.007242735005273277,0.0,0.0,0.029
3lo3_3,0.9491829320907118,0.9491829320907118,0.9489966276970663,0.9491829320907118,0.9408387267815428,0.9491829320907118,0.882
3lp9_1,0.9693801654189206,0.9678176681290728,0.9669816200521296,0.9678176681290728,0.9540106880842222,0.9678176681290728,0.346
3lpm_1,0.9709251070808566,0.9673738068056862,0.9673738068056862,0.9701464559746901,0.9662052090402921,0.9673738068056862,0.932
3lqe_5,0.0,0.0,0.0,0.0,0.0,0.0,0.007
3lqn_1,0.6432680057963387,0.5520844969863228,0.6432680057963387,0.5520844969863228,0.6402851038383881,0.5520844969863228,0.829
3lrq_1,0.8048132917085442,0.8018368889123553,0.778895713849349,0.778895713849349,0.7968224222454098,0.8018368889123553,0.899
3lrq_2,0.7597525637864624,0.7220990824163581,0.7220990824163581,0.7220990824163581,0.7486658287002642,0.7220990824163581,0.865
3ltv_1,0.985931836811098,0.983955219244506,0.9833423539971397,0.983955219244506,0.985931836811098,0.983955219244506,0.981
3lv9_1,0.944333767272122,0.944333767272122,0.944333767272122,0.944333767272122,0.9025634515193987,0.944333767272122,0.593
3lwb_1,0.3205802131566215,0.3172769961940764,0.31482890521614043,0.3172769961940764,0.31738864382454907,0.3172769961940764,0.393
3lxy_1,0.9779265484529664,0.9779265484529664,0.9773905525196243,0.977102431837121,0.976453279806137,0.9779265484529664,0.936
3lya_4,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3lyc_3,0.8234762259471516,0.7867859277777486,0.7742041619376566,0.7867859277777486,0.8234762259471516,0.7867859277777486,0.52
3lyn_1,0.909445493842292,0.8033453005143899,0.8439447572251064,0.8033453005143899,0.16869729462026478,0.8033453005143899,0.74
3lyp_1,0.9685468715067549,0.9648094611998073,0.9648094611998073,0.9648094611998073,0.9645951984541261,0.9648094611998073,0.937
3lza_1,0.9788083886762333,0.9776022075499452,0.9776022075499452,0.9776022075499452,0.97699534624554,0.9776022075499452,0.947
3m45_2,0.9831208919284642,0.978522354969788,0.978522354969788,0.978522354969788,0.980720646254744,0.978522354969788,0.946
3m5b_1,0.9678526367745407,0.967284381541825,0.9652075293002029,0.967284381541825,0.9678526367745407,0.967284381541825,0.937
3m5u_1,0.917837758008422,0.917837758008422,0.917837758008422,0.917837758008422,0.9144733645827271,0.917837758008422,0.945
3m7p_3,0.004379642034905383,0.0006148734645822924,0.0,0.0006148734645822924,0.0,0.0006148734645822924,0.017
3me4_1,0.23705001330549932,0.024436789810786272,0.0,0.024436789810786272,0.0,0.024436789810786272,0.212
3mg9_3,0.0,0.0,0.0,0.0,0.0,0.0,0.005
3mgc_2,0.0,0.0,0.0,0.0,0.0,0.0,0.008
3ml6_3,0.002554712092492533,0.0,0.0,0.0,0.0,0.0,0.025
3ml6_7,0.0,0.0,0.0,0.0,0.0,0.0,0.005
3mlo_3,0.06274244826840562,0.014812507628875872,0.0,0.014812507628875872,0.010480361045051482,0.014812507628875872,0.055
3mlp_10,0.0,0.0,0.0,0.0,0.0,0.0,0.01
3mnd_1,0.9805980917988205,0.9793966872635589,0.9794127433561296,0.9793966872635589,0.9805431856200193,0.9793966872635589,0.955
3mq4_1,0.41779212780720676,0.3998490887728888,0.41779212780720676,0.3998490887728888,0.3389926806595475,0.3998490887728888,0.611
3msq_6,0.9672868688964252,0.9625147647582117,0.9625147647582117,0.9625147647582117,0.9659530110634768,0.9625147647582117,0.903
3mt5_4,0.00036463447415058963,0.0,0.0,0.0,0.0,0.0,0.011
3mux_1,0.9847706600268267,0.9838017203481457,0.9841043091299634,0.9838017203481457,0.9846152562750241,0.9838017203481457,0.954
3mxo_2,0.0,0.0,0.0,0.0,0.0,0.0,0.009
3n3m_1,0.9808094687807989,0.9791766914694373,0.9803126140788703,0.9791766914694373,0.980057743738866,0.9791766914694373,0.912
3n5c_1,0.05628006019342859,0.05628006019342859,0.05628006019342859,0.05628006019342859,0.027621189027778235,0.05628006019342859,0.083
3n77_3,0.8341497954107298,0.8053634969220735,0.8243170657572867,0.8053634969220735,0.8243170657572867,0.8053634969220735,0.814
3nan_2,0.00010985289646438293,0.00010985289646438293,1.068863266848194e-05,1.068863266848194e-05,0.0,0.00010985289646438293,0.003
3nc1_5,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3nfc_1,0.6992270606263241,0.6118195709770116,0.6992270606263241,0.6118195709770116,0.6169384026062464,0.6118195709770116,0.918
3nib_1,0.6150122858372342,0.5961483588639133,0.5961483588639133,0.5961483588639133,0.5357283949908177,0.5961483588639133,0.72
3nj2_1,0.9663553607012936,0.9652214413789552,0.9652214413789552,0.9652214413789552,0.9652427603445812,0.9652214413789552,0.662
3npc_2,0.03582139674110603,0.0049369662984529985,0.0009014064521343847,0.0009014064521343847,0.03582139674110603,0.0049369662984529985,0.059
3nrd_1,0.9728016885450478,0.9718891558327405,0.9703736576065748,0.9703736576065748,0.9712622656417879,0.9718891558327405,0.922
3nuh_5,0.0,0.0,0.0,0.0,0.0,0.0,0.007
3nur_2,0.9022950906594494,0.9022950906594494,0.901095548040291,0.9022950906594494,0.8997371823115544,0.9022950906594494,0.909
3nyl_3,0.003371761439981586,0.0026560690715729226,0.0026560690715729226,0.0026560690715729226,0.001974733325210987,0.0026560690715729226,0.011
3nyo_3,0.0,0.0,0.0,0.0,0.0,0.0,0.005
3nzp_2,0.0,0.0,0.0,0.0,0.0,0.0,0.005
3nzr_2,0.9859748318254365,0.9847776883480598,0.9847776883480598,0.9847776883480598,0.9859748318254365,0.9847776883480598,0.97
3o0m_1,0.9617383396458331,0.9610278727330285,0.961119213496852,0.9610278727330285,0.9614054285433804,0.9610278727330285,0.819
3o51_5,0.02114289006728097,0.014076247760059234,0.014076247760059234,0.014076247760059234,0.02114289006728097,0.014076247760059234,0.027
3o63_1,0.929307316326545,0.9205436207639217,0.9288136516817206,0.9205436207639217,0.9271290953459621,0.9205436207639217,0.806
3o77_2,0.0,0.0,0.0,0.0,0.0,0.0,0.014
3o9s_1,0.24564222203268343,0.24564222203268343,0.24564222203268343,0.24564222203268343,0.0,0.24564222203268343,0.731
3oa4_1,0.9640037438900929,0.9639502969923429,0.95752270022118,0.9639502969923429,0.95752270022118,0.9639502969923429,0.904
3obh_1,0.8042541396648941,0.774798480953783,0.7491604252178388,0.774798480953783,0.7312515400051048,0.774798480953783,0.858
3oco_1,0.7775746061636967,0.7283462231283142,0.770339313928376,0.7283462231283142,0.7775746061636967,0.7283462231283142,0.915
3oet_2,0.9608454632807482,0.9607290604917729,0.9556750682814891,0.9607290604917729,0.9570105663254411,0.9607290604917729,0.958
3okt_4,0.014878315592344897,0.014878315592344897,0.0,0.0,0.0,0.014878315592344897,0.015
3ooo_1,0.9335141951291217,0.9318819074392417,0.9298837276185505,0.9318819074392417,0.9271665649740573,0.9318819074392417,0.878
3opu_23,0.0,0.0,0.0,0.0,0.0,0.0,0.012
3orr_1,0.9441167668720502,0.9441167668720502,0.9404108584956987,0.9441167668720502,0.9387659417229598,0.9441167668720502,0.86
3oxp_1,0.9702738536403496,0.9673131312458453,0.9673131312458453,0.9673131312458453,0.9702738536403496,0.9673131312458453,0.912
3oym_4,0.0,0.0,0.0,0.0,0.0,0.0,0.01
3p0c_3,0.17634487103221638,0.05757506244792534,0.05757506244792534,0.05757506244792534,0.17634487103221638,0.05757506244792534,0.196
3p0u_1,0.9516389679839437,0.9516389679839437,0.9452952936466094,0.9516389679839437,0.9452952936466094,0.9516389679839437,0.621
3p27_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3p3d_2,0.9643600030144909,0.9204284533019729,0.9204284533019729,0.9204284533019729,0.9586386688357217,0.9204284533019729,0.967
3p4y_1,NA,NA,NA,NA,NA,NA,NA
3p9x_1,0.9850509304737042,0.6689594791277312,0.9755747248406347,0.6689594791277312,0.983633149531653,0.6689594791277312,0.944
3pbb_5,0.0,0.0,0.0,0.0,0.0,0.0,0.008
3pc6_1,0.7302766331938455,0.7302766331938455,0.7302766331938455,0.0,0.7070929062823732,0.7302766331938455,0.87
3pc7_1,0.5208633856305883,0.5208633856305883,0.4292603685291011,0.4292603685291011,0.5208633856305883,0.5208633856305883,0.703
3pf9_1,0.9750815222804682,0.9750815222804682,0.971043864602068,0.9750815222804682,0.9690597411128955,0.9750815222804682,0.938
3pfy_4,0.04539705269561362,0.03330418563466347,0.009546419401823535,0.03330418563466347,0.027883461071391554,0.03330418563466347,0.076
3pim_1,0.2946600197602797,0.2946600197602797,0.07440411636500838,0.07440411636500838,0.11623794342799729,0.2946600197602797,0.206
3pl2_2,0.9661149617559085,0.9647241124203254,0.9644283172950534,0.9647241124203254,0.9645770540376027,0.9647241124203254,0.948
3pm7_1,0.9495586825040716,0.9466132291665603,0.9466132291665603,0.9466132291665603,0.9365344778004857,0.9466132291665603,0.62
3pnd_8,0.0,0.0,0.0,0.0,0.0,0.0,0.007
3ppe_1,0.3283703621921019,0.3283703621921019,0.3283703621921019,0.30735652392483814,0.2414031465889123,0.3283703621921019,0.208
3ppl_1,0.979512092678389,0.9783372038123234,0.9783372038123234,0.9783372038123234,0.978931976648954,0.9783372038123234,0.952
3pr8_1,0.9790664426404565,0.9465010950595555,0.9434674224797329,0.9465010950595555,0.9632090038293742,0.9465010950595555,0.96
3prb_7,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3pu7_1,0.9846971826142576,0.9844370458542054,0.9836662051443195,0.9844370458542054,0.9843015603214503,0.9844370458542054,0.965
3pyi_1,0.8590091424104469,0.854220013786521,0.8590091424104469,0.854220013786521,0.8553661999507375,0.854220013786521,0.66
3q1d_1,0.3847441079589345,0.0,0.0,0.0,0.0,0.0,0.192
3q5m_5,0.5447389629327769,0.0,0.0,0.0,0.016338648418734808,0.0,0.585
3q64_1,0.9713877599492575,0.9658640401508962,0.9615121239768774,0.9658640401508962,0.9624206557398606,0.9658640401508962,0.962
3qat_3,0.017578573404315446,0.017578573404315446,0.0,0.017578573404315446,0.0,0.017578573404315446,0.032
3qb2_9,0.09899594934853684,0.025296629286579168,0.09899594934853684,0.025296629286579168,0.010576201079257217,0.025296629286579168,0.096
3qm2_1,0.38142560531395797,0.38142560531395797,0.38142560531395797,0.38142560531395797,0.37955663796147626,0.38142560531395797,0.696
3qq6_1,0.7776064251657131,0.6772073038838561,0.6772073038838561,0.6772073038838561,0.7379033509570927,0.6772073038838561,0.842
3qwm_1,0.6722508452724244,0.6179727679283376,0.6722508452724244,0.6179727679283376,0.639545570753663,0.6179727679283376,0.917
3qxu_2,0.003068792513729028,0.002858975639300278,0.002858975639300278,0.0012207204605064082,0.003068792513729028,0.002858975639300278,0.035
3qyj_3,0.9797664159180697,0.9797664159180697,0.9797664159180697,0.9797664159180697,0.9791111841492707,0.9797664159180697,0.948
3r03_1,0.8635647423020011,0.8587915575803153,0.8607409935961936,0.8616159720432399,0.847818962624208,0.8587915575803153,0.945
3r0n_1,0.919563002793774,0.8985275179777694,0.919563002793774,0.8985275179777694,0.91386953496417,0.8985275179777694,0.831
3r6m_1,0.966582444718186,0.9631659722813137,0.9596020806890975,0.9631659722813137,0.9639524234246296,0.9631659722813137,0.86
3r8c_1,0.32134971166507675,0.08668312821749481,0.32134971166507675,0.06435196205953995,0.07446649468437833,0.08668312821749481,0.193
3r8e_1,0.976186565135988,0.9744687375773363,0.9738193273000643,0.9744687375773363,0.9738650473387601,0.9744687375773363,0.94
3r8k_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3rao_1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
3rbg_2,0.9776617569260181,0.9057976507110119,0.9057976507110119,0.9057976507110119,0.9725952399723707,0.9057976507110119,0.912
3ret_7,0.029729897805898704,0.029402036001647907,0.029402036001647907,0.029402036001647907,0.029355020595663996,0.029402036001647907,0.029
3rjs_1,0.9553672964345359,0.9553672964345359,0.9547176888918795,0.9545737748303239,0.9549867315248285,0.9553672964345359,0.858
3rks_2,0.979870107790999,0.9796284873496973,0.9796284873496973,0.9796284873496973,0.9775395922608259,0.9796284873496973,0.96
3rmk_3,0.0,0.0,0.0,0.0,0.0,0.0,0.005
3rny_3,0.18453719687342351,0.03148197061264387,0.018304194033170216,0.03148197061264387,0.018304194033170216,0.03148197061264387,0.173
3ro8_19,0.005417189268690395,0.0,0.0,0.0,0.0,0.0,0.044
3rob_1,0.9779824870619808,0.9764747458511841,0.9764747458511841,0.9764747458511841,0.9776235811059341,0.9764747458511841,0.962
3rog_2,0.0,0.0,0.0,0.0,0.0,0.0,0.009
3ros_1,0.9088249564426394,0.8148599146443111,0.9088249564426394,0.8148599146443111,0.8203481893580653,0.8148599146443111,0.922
3rpc_2,0.9785193260006105,0.9777788019840472,0.9777788019840472,0.9777788019840472,0.9765587993123126,0.9777788019840472,0.898
3rri_2,0.9223929597487625,0.916866894392853,0.9223929597487625,0.916866894392853,0.9191560156991967,0.916866894392853,0.942
3rt0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.01
3rt2_2,0.54815473689856,0.2781169730474695,0.29169613766731195,0.2781169730474695,0.29169613766731195,0.2781169730474695,0.323
3rtl_6,0.10532624242392868,0.0976302851425861,0.10331422132867586,0.0976302851425861,0.0386574737200896,0.0976302851425861,0.151
3rtr_20,0.0,0.0,0.0,0.0,0.0,0.0,0.015
3s4r_7,0.05912925201269299,0.05870676550658408,0.05870676550658408,0.05870676550658408,0.05912925201269299,0.05870676550658408,0.016
3sdp_1,0.7058972129318776,0.69400908693588,0.69400908693588,0.7051509506631334,0.6183115404963692,0.69400908693588,0.568
3smd_2,0.962110980079455,0.962110980079455,0.962110980079455,0.962110980079455,0.9487417450231785,0.962110980079455,0.958
3smt_4,0.0,0.0,0.0,0.0,0.0,0.0,0.017
3sno_1,0.31019912436273017,0.2747027777805574,0.2747027777805574,0.2747027777805574,0.3037501580340796,0.2747027777805574,0.813
3ssi_1,0.8981597683266517,0.851673098708492,0.8695483328133939,0.851673098708492,0.8981597683266517,0.851673098708492,0.913
3sti_6,0.0,0.0,0.0,0.0,0.0,0.0,0.008
3svk_1,0.29426121165302993,0.29373709466758996,0.29426121165302993,0.29373709466758996,0.29110296652121465,0.29373709466758996,0.379
3t6n_4,0.0,0.0,0.0,0.0,0.0,0.0,0.01
3t9y_1,0.9347300680019487,0.9336198541626591,0.9336198541626591,0.9347300680019487,0.933664312240832,0.9336198541626591,0.865
3tbo_1,0.7779387688578508,0.7779387688578508,0.7779387688578508,0.7743318584332578,0.7620118272639362,0.7779387688578508,0.78
3teq_1,0.97358768695698,0.9608491159848548,0.9608491159848548,0.9608491159848548,0.9654874930694167,0.9608491159848548,0.885
3teq_3,0.9764184318418493,0.9672031073205961,0.9632016584812291,0.9672031073205961,0.9689277744967276,0.9672031073205961,0.923
3ter_1,0.9411174855230843,0.9322683563820541,0.9387058382413747,0.9322683563820541,0.9411174855230843,0.9322683563820541,0.835
3tg8_4,0.0032796986050153843,0.0032796986050153843,0.0,0.0032796986050153843,0.0008691686276637698,0.0032796986050153843,0.022
3tgo_11,0.002558017106456293,0.0,0.00046386260197285015,0.0,0.002558017106456293,0.0,0.027
3thn_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3tn4_1,0.9173422391310107,0.9161817993281713,0.9161817993281713,0.9161817993281713,0.9173422391310107,0.9161817993281713,0.919
3toe_1,0.9827940636248783,0.9823693429624774,0.9823693429624774,0.9823693429624774,0.9822876854596787,0.9823693429624774,0.968
3tpe_4,0.0,0.0,0.0,0.0,0.0,0.0,0.008
3tqj_1,0.9878289817016744,0.9878289817016744,0.9846326321950671,0.9828485835491538,0.9856785298903117,0.9878289817016744,0.987
3tqu_2,0.9729893019235245,0.9711517098781208,0.9729893019235245,0.9711517098781208,0.9696398912245764,0.9711517098781208,0.649
3tr2_1,0.8938739242323603,0.8780118717865861,0.884286814648108,0.8780118717865861,0.8938739242323603,0.8780118717865861,0.878
3trc_1,0.9454182940192292,0.9365155042329323,0.9454182940192292,0.9365155042329323,0.9398326447247926,0.9365155042329323,0.851
